sample_id,episode_id,episode_dir,jsonl_path,object_type,force_level,label,trial_number,phase,prediction_time_sec,window_start_sec,window_end_sec,window_coverage_sec,window_num_records,left_force_fx_current,left_force_fx_mean,left_force_fx_std,left_force_fx_min,left_force_fx_max,left_force_fx_range,left_force_fx_p95,left_force_fx_slope,left_force_fx_missing_ratio,left_force_fy_current,left_force_fy_mean,left_force_fy_std,left_force_fy_min,left_force_fy_max,left_force_fy_range,left_force_fy_p95,left_force_fy_slope,left_force_fy_missing_ratio,left_force_fz_current,left_force_fz_mean,left_force_fz_std,left_force_fz_min,left_force_fz_max,left_force_fz_range,left_force_fz_p95,left_force_fz_slope,left_force_fz_missing_ratio,left_force_tx_current,left_force_tx_mean,left_force_tx_std,left_force_tx_min,left_force_tx_max,left_force_tx_range,left_force_tx_p95,left_force_tx_slope,left_force_tx_missing_ratio,left_force_ty_current,left_force_ty_mean,left_force_ty_std,left_force_ty_min,left_force_ty_max,left_force_ty_range,left_force_ty_p95,left_force_ty_slope,left_force_ty_missing_ratio,left_force_tz_current,left_force_tz_mean,left_force_tz_std,left_force_tz_min,left_force_tz_max,left_force_tz_range,left_force_tz_p95,left_force_tz_slope,left_force_tz_missing_ratio,left_force_outlier_current,left_force_outlier_mean,left_force_outlier_std,left_force_outlier_min,left_force_outlier_max,left_force_outlier_range,left_force_outlier_p95,left_force_outlier_slope,left_force_outlier_missing_ratio,left_force_norm_current,left_force_norm_mean,left_force_norm_std,left_force_norm_min,left_force_norm_max,left_force_norm_range,left_force_norm_p95,left_force_norm_slope,left_force_norm_missing_ratio,left_torque_norm_current,left_torque_norm_mean,left_torque_norm_std,left_torque_norm_min,left_torque_norm_max,left_torque_norm_range,left_torque_norm_p95,left_torque_norm_slope,left_torque_norm_missing_ratio,left_force_norm_delta_current,left_force_norm_delta_mean,left_force_norm_delta_std,left_force_norm_delta_min,left_force_norm_delta_max,left_force_norm_delta_range,left_force_norm_delta_p95,left_force_norm_delta_slope,left_force_norm_delta_missing_ratio,left_torque_norm_delta_current,left_torque_norm_delta_mean,left_torque_norm_delta_std,left_torque_norm_delta_min,left_torque_norm_delta_max,left_torque_norm_delta_range,left_torque_norm_delta_p95,left_torque_norm_delta_slope,left_torque_norm_delta_missing_ratio,right_force_fx_current,right_force_fx_mean,right_force_fx_std,right_force_fx_min,right_force_fx_max,right_force_fx_range,right_force_fx_p95,right_force_fx_slope,right_force_fx_missing_ratio,right_force_fy_current,right_force_fy_mean,right_force_fy_std,right_force_fy_min,right_force_fy_max,right_force_fy_range,right_force_fy_p95,right_force_fy_slope,right_force_fy_missing_ratio,right_force_fz_current,right_force_fz_mean,right_force_fz_std,right_force_fz_min,right_force_fz_max,right_force_fz_range,right_force_fz_p95,right_force_fz_slope,right_force_fz_missing_ratio,right_force_tx_current,right_force_tx_mean,right_force_tx_std,right_force_tx_min,right_force_tx_max,right_force_tx_range,right_force_tx_p95,right_force_tx_slope,right_force_tx_missing_ratio,right_force_ty_current,right_force_ty_mean,right_force_ty_std,right_force_ty_min,right_force_ty_max,right_force_ty_range,right_force_ty_p95,right_force_ty_slope,right_force_ty_missing_ratio,right_force_tz_current,right_force_tz_mean,right_force_tz_std,right_force_tz_min,right_force_tz_max,right_force_tz_range,right_force_tz_p95,right_force_tz_slope,right_force_tz_missing_ratio,right_force_outlier_current,right_force_outlier_mean,right_force_outlier_std,right_force_outlier_min,right_force_outlier_max,right_force_outlier_range,right_force_outlier_p95,right_force_outlier_slope,right_force_outlier_missing_ratio,right_force_norm_current,right_force_norm_mean,right_force_norm_std,right_force_norm_min,right_force_norm_max,right_force_norm_range,right_force_norm_p95,right_force_norm_slope,right_force_norm_missing_ratio,right_torque_norm_current,right_torque_norm_mean,right_torque_norm_std,right_torque_norm_min,right_torque_norm_max,right_torque_norm_range,right_torque_norm_p95,right_torque_norm_slope,right_torque_norm_missing_ratio,right_force_norm_delta_current,right_force_norm_delta_mean,right_force_norm_delta_std,right_force_norm_delta_min,right_force_norm_delta_max,right_force_norm_delta_range,right_force_norm_delta_p95,right_force_norm_delta_slope,right_force_norm_delta_missing_ratio,right_torque_norm_delta_current,right_torque_norm_delta_mean,right_torque_norm_delta_std,right_torque_norm_delta_min,right_torque_norm_delta_max,right_torque_norm_delta_range,right_torque_norm_delta_p95,right_torque_norm_delta_slope,right_torque_norm_delta_missing_ratio,left_gelsight_diff_mean_current,left_gelsight_diff_mean_mean,left_gelsight_diff_mean_std,left_gelsight_diff_mean_min,left_gelsight_diff_mean_max,left_gelsight_diff_mean_range,left_gelsight_diff_mean_p95,left_gelsight_diff_mean_slope,left_gelsight_diff_mean_missing_ratio,left_gelsight_raw_diff_mean_current,left_gelsight_raw_diff_mean_mean,left_gelsight_raw_diff_mean_std,left_gelsight_raw_diff_mean_min,left_gelsight_raw_diff_mean_max,left_gelsight_raw_diff_mean_range,left_gelsight_raw_diff_mean_p95,left_gelsight_raw_diff_mean_slope,left_gelsight_raw_diff_mean_missing_ratio,left_gelsight_contact_area_current,left_gelsight_contact_area_mean,left_gelsight_contact_area_std,left_gelsight_contact_area_min,left_gelsight_contact_area_max,left_gelsight_contact_area_range,left_gelsight_contact_area_p95,left_gelsight_contact_area_slope,left_gelsight_contact_area_missing_ratio,left_gelsight_center_x_current,left_gelsight_center_x_mean,left_gelsight_center_x_std,left_gelsight_center_x_min,left_gelsight_center_x_max,left_gelsight_center_x_range,left_gelsight_center_x_p95,left_gelsight_center_x_slope,left_gelsight_center_x_missing_ratio,left_gelsight_center_y_current,left_gelsight_center_y_mean,left_gelsight_center_y_std,left_gelsight_center_y_min,left_gelsight_center_y_max,left_gelsight_center_y_range,left_gelsight_center_y_p95,left_gelsight_center_y_slope,left_gelsight_center_y_missing_ratio,left_gelsight_diff_max_current,left_gelsight_diff_max_mean,left_gelsight_diff_max_std,left_gelsight_diff_max_min,left_gelsight_diff_max_max,left_gelsight_diff_max_range,left_gelsight_diff_max_p95,left_gelsight_diff_max_slope,left_gelsight_diff_max_missing_ratio,left_gelsight_diff_p95_current,left_gelsight_diff_p95_mean,left_gelsight_diff_p95_std,left_gelsight_diff_p95_min,left_gelsight_diff_p95_max,left_gelsight_diff_p95_range,left_gelsight_diff_p95_p95,left_gelsight_diff_p95_slope,left_gelsight_diff_p95_missing_ratio,right_gelsight_diff_mean_current,right_gelsight_diff_mean_mean,right_gelsight_diff_mean_std,right_gelsight_diff_mean_min,right_gelsight_diff_mean_max,right_gelsight_diff_mean_range,right_gelsight_diff_mean_p95,right_gelsight_diff_mean_slope,right_gelsight_diff_mean_missing_ratio,right_gelsight_raw_diff_mean_current,right_gelsight_raw_diff_mean_mean,right_gelsight_raw_diff_mean_std,right_gelsight_raw_diff_mean_min,right_gelsight_raw_diff_mean_max,right_gelsight_raw_diff_mean_range,right_gelsight_raw_diff_mean_p95,right_gelsight_raw_diff_mean_slope,right_gelsight_raw_diff_mean_missing_ratio,right_gelsight_contact_area_current,right_gelsight_contact_area_mean,right_gelsight_contact_area_std,right_gelsight_contact_area_min,right_gelsight_contact_area_max,right_gelsight_contact_area_range,right_gelsight_contact_area_p95,right_gelsight_contact_area_slope,right_gelsight_contact_area_missing_ratio,right_gelsight_center_x_current,right_gelsight_center_x_mean,right_gelsight_center_x_std,right_gelsight_center_x_min,right_gelsight_center_x_max,right_gelsight_center_x_range,right_gelsight_center_x_p95,right_gelsight_center_x_slope,right_gelsight_center_x_missing_ratio,right_gelsight_center_y_current,right_gelsight_center_y_mean,right_gelsight_center_y_std,right_gelsight_center_y_min,right_gelsight_center_y_max,right_gelsight_center_y_range,right_gelsight_center_y_p95,right_gelsight_center_y_slope,right_gelsight_center_y_missing_ratio,right_gelsight_diff_max_current,right_gelsight_diff_max_mean,right_gelsight_diff_max_std,right_gelsight_diff_max_min,right_gelsight_diff_max_max,right_gelsight_diff_max_range,right_gelsight_diff_max_p95,right_gelsight_diff_max_slope,right_gelsight_diff_max_missing_ratio,right_gelsight_diff_p95_current,right_gelsight_diff_p95_mean,right_gelsight_diff_p95_std,right_gelsight_diff_p95_min,right_gelsight_diff_p95_max,right_gelsight_diff_p95_range,right_gelsight_diff_p95_p95,right_gelsight_diff_p95_slope,right_gelsight_diff_p95_missing_ratio,left_gelsight_contact_ratio,left_gelsight_area_growth,left_gelsight_area_stability,left_gelsight_area_mean,left_gelsight_area_max,left_gelsight_slip_rate,right_gelsight_contact_ratio,right_gelsight_area_growth,right_gelsight_area_stability,right_gelsight_area_mean,right_gelsight_area_max,right_gelsight_slip_rate,force_balance_absdiff_current,force_balance_ratio_current,force_balance_absdiff_mean,force_balance_ratio_mean,force_balance_absdiff_max,force_balance_ratio_max,force_balance_absdiff_slope,force_balance_ratio_slope,torque_balance_absdiff_current,torque_balance_ratio_current,torque_balance_absdiff_mean,torque_balance_ratio_mean,torque_balance_absdiff_max,torque_balance_ratio_max,torque_balance_absdiff_slope,torque_balance_ratio_slope,gelsight_diff_balance_absdiff_current,gelsight_diff_balance_ratio_current,gelsight_diff_balance_absdiff_mean,gelsight_diff_balance_ratio_mean,gelsight_diff_balance_absdiff_max,gelsight_diff_balance_ratio_max,gelsight_diff_balance_absdiff_slope,gelsight_diff_balance_ratio_slope,gelsight_area_balance_absdiff_current,gelsight_area_balance_ratio_current,gelsight_area_balance_absdiff_mean,gelsight_area_balance_ratio_mean,gelsight_area_balance_absdiff_max,gelsight_area_balance_ratio_max,gelsight_area_balance_absdiff_slope,gelsight_area_balance_ratio_slope
episode_20260722T034046_682614Z_000001__01,episode_20260722T034046_682614Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/bottle_cap/high/01/episodes/episode_20260722T034046_682614Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/bottle_cap/high/01/episodes/episode_20260722T034046_682614Z_000001/synced_data.jsonl,bottle_cap,high,too_high,1,adaptive_settled_contact,5.492291212081909,4.492291212081909,5.492291212081909,0.9946105480194092,35.0,5.4835,5.520842857142856,0.021646435347772792,5.4775,5.5715,0.0940000000000003,5.566,0.0032924894180123314,0.0,-1.202,-1.2053714285714283,0.027080921818332097,-1.2559999999999993,-1.1259999999999994,0.1299999999999999,-1.1604999999999999,0.003225227073398332,0.0,-0.866500000000002,-0.8037000000000029,0.024642356102566987,-0.866500000000002,-0.7235000000000014,0.14300000000000068,-0.771700000000002,-0.08366353291364406,0.0,0.010000000000000009,0.010275142857142861,0.00032585160012822234,0.00963,0.010980000000000004,0.001350000000000004,0.010811000000000006,-3.396644779883038e-05,0.0,0.20705500000000004,0.2065124285714286,0.0005318557422950725,0.20566500000000004,0.20781500000000003,0.0021499999999999853,0.207523,0.0016616163590116066,0.0,-0.022915000000000005,-0.02297157142857143,0.000497582400108725,-0.023755000000000002,-0.021655,0.002100000000000001,-0.022253000000000002,0.0004733428283288572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680175921571444,5.707868114698151,0.024710311570108338,5.661277108568349,5.764959713649351,0.10368260508100224,5.759645354977479,0.014521498649240997,0.0,0.2085590330098412,0.2080408689025154,0.0005369482556647846,0.20728877212719463,0.2094178455862824,0.002129073459087777,0.20903560547699962,0.0015954630447689686,0.0,5.680175921571444,5.707868114698151,0.024710311570108338,5.661277108568349,5.764959713649351,0.10368260508100224,5.759645354977479,0.014521498649240997,0.0,0.2085590330098412,0.2080408689025154,0.0005369482556647846,0.20728877212719463,0.2094178455862824,0.002129073459087777,0.20903560547699962,0.0015954630447689686,0.0,-4.1625,-4.1757,0.013882774527140571,-4.2055,-4.141500000000001,0.06399999999999917,-4.1527,0.02172992327639451,0.0,-0.14850000000000002,-0.17549999999999996,0.02174922001885517,-0.22549999999999998,-0.1365,0.08899999999999997,-0.13860000000000003,0.06116273651466477,0.0,0.2370000000000001,0.27554285714285737,0.02649888715414594,0.2190000000000003,0.3420000000000005,0.12300000000000022,0.30900000000000016,-0.046785735505999015,0.0,0.023255,0.023110428571428577,0.0002558609316142868,0.022585,0.023725000000000003,0.0011400000000000021,0.023683000000000003,0.00040853920426396373,0.0,-0.19637000000000002,-0.1960262857142857,0.00037559161495498054,-0.19662000000000002,-0.19534,0.0012800000000000034,-0.19541000000000003,-0.0005699206110323734,0.0,0.016380000000000002,0.016193714285714284,0.00031378869791433734,0.015500000000000003,0.016839999999999997,0.001339999999999994,0.01677,-1.6552644852156583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.171885365155663,4.188599323885722,0.014080521543642973,4.154578739174407,4.218639768930265,0.06406102975585792,4.2047151508752645,-0.02699288439929903,0.0,0.19841944543063317,0.19804750874315163,0.00034965685608793904,0.19745855090372766,0.19857258125179322,0.0011140303480655644,0.19850759419772665,0.0006119998019877017,0.0,4.171885365155663,4.188599323885722,0.014080521543642973,4.154578739174407,4.218639768930265,0.06406102975585792,4.2047151508752645,-0.02699288439929903,0.0,0.19841944543063317,0.19804750874315163,0.00034965685608793904,0.19745855090372766,0.19857258125179322,0.0011140303480655644,0.19850759419772665,0.0006119998019877017,0.0,1.7450326085090637,1.7371908579553876,0.004217215362275451,1.7298534512519836,1.7450326085090637,0.015179157257080078,1.740397036075592,0.01822074127728003,0.0,2.5445215702056885,2.5366798196520124,0.004217215362275451,2.5293424129486084,2.5445215702056885,0.015179157257080078,2.539885997772217,0.01822074127728019,0.0,0.08725260416666666,0.08635174851190475,0.00024804765963840265,0.08601888020833333,0.08725260416666666,0.0012337239583333354,0.08656901041666666,0.0012313021213978964,0.0,0.41766043374275064,0.41730041076136554,0.0002760371801601587,0.41687595175727093,0.41774787872988706,0.0008719269726161216,0.41774787872988706,0.00015388349511782985,0.0,0.6340122637726773,0.633657551216064,0.0002643893401602336,0.6334174404315225,0.6341285483108485,0.000711107879326045,0.6341285483108485,0.0008890242258286551,0.0,39.0,39.17142857142857,0.37688302737922624,39.0,40.0,1.0,40.0,-0.5035932635728566,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,-2.562302946485721e-16,0.0,2.1143521666526794,2.0872742669922966,0.009072804607220535,2.0698503851890564,2.1143521666526794,0.04450178146362305,2.0967251658439636,0.04799460019020077,0.0,2.90622878074646,2.879150881086077,0.009072804607220535,2.861726999282837,2.90622878074646,0.04450178146362305,2.888601779937744,0.04799460019020039,0.0,0.103173828125,0.10175511532738095,0.00048109385609688103,0.10103515625,0.103173828125,0.0021386718750000117,0.10229817708333333,0.002558400409144306,0.0,0.6310357843896035,0.6323592039834411,0.0005191558635096373,0.6310357843896035,0.6329364603262062,0.0019006759366027026,0.6329364603262062,-0.002545981266343768,0.0,0.5770009099648561,0.5766784527851558,0.000384823330329411,0.5759623073440121,0.5770016168129326,0.0010393094689205018,0.5770016168129326,0.00047866939099104285,0.0,54.0,52.8,0.7483314773547883,52.0,54.0,2.0,54.0,1.252256686842001,0.0,13.0,13.0,0.0,13.0,13.0,0.0,13.0,2.306072651837149e-15,0.0,1.0,0.0012337239583333354,0.00024804765963840265,0.08635174851190475,0.08725260416666666,0.0006912190244798269,1.0,0.0021386718750000117,0.00048109385609688103,0.10175511532738095,0.103173828125,0.0017738068409645339,1.5082905564157816,0.7344641121610708,1.5192687908124292,0.7338290303344241,1.5463199447190865,0.7317726364925055,0.04151438304854003,0.5379750616654403,0.01013958757920802,0.9513826496369996,0.009993360159363779,0.9519644375065243,0.01084526433448918,0.9482123201863386,0.0009834632427812668,0.3835875760295799,0.3693195581436157,0.8253273206003798,0.35008340903690893,0.8322772361193485,0.3693195581436157,0.8253273206003798,0.02977385891292074,0.3796414847727021,0.01592122395833334,0.845685439343745,0.015403366815476202,0.848623169794282,0.01592122395833334,0.845685439343745,0.0013270982877464095,0.4812781130728959
episode_20260722T034107_023369Z_000001__01,episode_20260722T034107_023369Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/bottle_cap/high/02/episodes/episode_20260722T034107_023369Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/bottle_cap/high/02/episodes/episode_20260722T034107_023369Z_000001/synced_data.jsonl,bottle_cap,high,too_high,2,contact_unsettled_fallback,4.306089448928833,3.306089448928833,4.306089448928833,0.8162481784820557,84.0,0.909,0.40310714285714283,0.21359569160633626,0.006000000000000005,0.9409999999999998,0.9349999999999998,0.8774999999999995,0.8252550209243368,0.0,0.04899999999999949,0.07055952380952361,0.03728888229258676,-0.036000000000000476,0.16300000000000026,0.19900000000000073,0.1356499999999996,0.08717452058467423,0.0,-0.7689999999999984,-0.2968809523809521,0.2200800939031658,-0.7929999999999993,0.09199999999999875,0.884999999999998,-0.061299999999999785,-0.8316951646422319,0.0,0.02466,0.018035238095238097,0.007932559557531658,0.002570000000000003,0.03259000000000001,0.030020000000000005,0.0305205,0.032023650326456585,0.0,0.026320000000000003,0.005303214285714287,0.006692185236512504,-0.0020900000000000016,0.026320000000000003,0.028410000000000005,0.02110899999999999,0.019931880810093734,0.0,0.008480000000000001,0.006009285714285714,0.0033773467275906616,-0.0010900000000000007,0.012209999999999999,0.0133,0.01159,0.013476961570031622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1916555710439143,0.5150160547727126,0.29294983560926086,0.061131006862311044,1.2209250591252514,1.1597940522629404,1.15860679142888,1.1361747789561731,0.0,0.03705088932805797,0.020275917699213313,0.009874709436470942,0.0034159918032688613,0.037951918265089056,0.034535926461820195,0.036840396152324054,0.04028174096283444,0.0,1.1916555710439143,0.5150160547727126,0.29294983560926086,0.061131006862311044,1.2209250591252514,1.1597940522629404,1.15860679142888,1.1361747789561731,0.0,0.03705088932805797,0.020275917699213313,0.009874709436470942,0.0034159918032688613,0.037951918265089056,0.034535926461820195,0.036840396152324054,0.04028174096283444,0.0,-0.5750000000000001,-0.19360714285714287,0.12671537451886328,-0.5750000000000001,0.030000000000000027,0.6050000000000001,-0.016000000000000014,-0.48441335598519825,0.0,0.306,0.25070238095238095,0.10893202115276436,0.019999999999999962,0.418,0.398,0.40569999999999995,0.41305501271749395,0.0,-0.7539999999999996,-0.4437976190476185,0.22912560392780953,-0.8509999999999991,0.08200000000000074,0.9329999999999998,-0.08744999999999978,-0.882982343023858,0.0,0.013430000000000001,0.013625952380952383,0.0055835624229577455,0.00247,0.023030000000000002,0.020560000000000002,0.022573,0.020075212588021932,0.0,-0.019980000000000005,-0.005781547619047619,0.004328806745856244,-0.019980000000000005,0.002,0.021980000000000006,0.00034099999999999013,-0.015747108709130177,0.0,-0.003590000000000001,-0.002898095238095239,0.0017570670070091755,-0.00617,0.0016100000000000003,0.0077800000000000005,-5.8500000000001476e-05,-0.0062192254602840905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963819548747355,0.55422266757909,0.2656134122018633,0.027440845468024732,0.9963819548747355,0.9689411094067107,0.952881523468646,1.0635288426973564,0.0,0.024340365650499178,0.015430826768775077,0.006510256065745685,0.0035627236771885637,0.02536199716110701,0.021799273483918448,0.02490606959642791,0.026088873863347285,0.0,0.9963819548747355,0.55422266757909,0.2656134122018633,0.027440845468024732,0.9963819548747355,0.9689411094067107,0.952881523468646,1.0635288426973564,0.0,0.024340365650499178,0.015430826768775077,0.006510256065745685,0.0035627236771885637,0.02536199716110701,0.021799273483918448,0.02490606959642791,0.026088873863347285,0.0,0.045462220907211304,0.04877195968514397,0.001700133750941322,0.045462220907211304,0.05151692032814026,0.006054699420928955,0.05151692032814026,-0.002703195049270275,0.0,0.8185774683952332,0.8218872071731658,0.0017001337509413219,0.8185774683952332,0.8246321678161621,0.006054699420928955,0.8246321678161621,-0.00270319504927022,0.0,3.2552083333333335e-06,2.48015873015873e-06,2.868730704879983e-06,0.0,9.765625e-06,9.765625e-06,9.765625e-06,1.7370206129020095e-06,0.0,0.6666666666666666,0.39321857068335947,0.20096734973872338,0.03129890453834116,0.6666666666666666,0.6353677621283255,0.6666666666666666,-0.04914077722253945,0.4642857142857143,0.060542797494780795,0.3805381581999535,0.20237100451661458,0.060542797494780795,0.7056367432150313,0.6450939457202506,0.7056367432150313,-0.5846386283763009,0.4642857142857143,10.0,4.523809523809524,4.2383627523917395,0.0,10.0,10.0,9.0,9.234395713844304,0.0,2.0,1.0714285714285714,0.9974457174120673,0.0,2.0,2.0,2.0,2.097691657998404,0.0,0.04963219165802002,0.05170664120288122,0.0010703237955787038,0.04963219165802002,0.054036498069763184,0.004404306411743164,0.05389928519725799,0.0005592502187505754,0.0,0.8258528709411621,0.8279273204860234,0.0010703237955787038,0.8258528709411621,0.8302571773529053,0.004404306411743164,0.8301199644804,0.0005592502187505715,0.0,3.2552083333333335e-06,4.0690104166666675e-06,3.475429930313035e-06,0.0,9.765625e-06,9.765625e-06,9.765625e-06,8.352571921978413e-06,0.0,0.6494522691705791,0.4782630971011252,0.11136852418174316,0.24960876369327073,0.6494522691705791,0.39984350547730835,0.6181533646322379,-0.1608613954819164,0.33333333333333337,0.6263048016701461,0.3980266428074361,0.15380972833637305,0.04801670146137787,0.6263048016701461,0.5782881002087683,0.5546276965901183,0.1498024175376471,0.33333333333333337,8.0,5.559523809523809,3.9681805548764757,0.0,10.0,10.0,10.0,7.486933765609517,0.0,2.0,1.3333333333333333,0.9428090415820632,0.0,2.0,2.0,2.0,1.8095845890723594,0.0,0.0,3.2552083333333335e-06,2.868730704879983e-06,2.48015873015873e-06,9.765625e-06,0.8285499726683487,0.0,3.2552083333333335e-06,3.475429930313035e-06,4.0690104166666675e-06,9.765625e-06,0.2705483025345799,0.19527361616917882,0.8361325026172494,0.03920661280637738,0.9292583737550171,0.22454310425051593,0.8160877258008015,0.07264593625881677,0.936060949772571,0.012710523677558795,0.6569441676550165,0.004845090930438237,0.7610420893242124,0.012589921103982046,0.6682665414685198,0.014192867099487156,0.6476600375196775,0.004169970750808716,0.9159825385197372,0.0029346815177372504,0.9432436250070383,0.002519577741622925,0.9533726678888396,0.0032624452680208504,0.20688489308292587,0.0,1.0,1.5888516865079373e-06,0.6095238095238094,0.0,1.0,6.615551309076404e-06,0.20796236526037287
